//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-TA5-T-U-CG-SN005S
//Part Number (Chip ID): Unknown
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.293
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 02-21-2010 19:1:55
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\XS\TXM\Spec Test\AM7801\AM7801_TA5_Reg1_X3_Spurs_ATR2_HPath.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	2.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:23:23	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.854	-46.0	0	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:23:40	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.511	-46.0	0	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:23:55	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.792	-46.0	0	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	2.7	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:24:11	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.79	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	7120.657	-45.964	-46.0	1	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:24:28	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.298	-46.0	0	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:24:44	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.729	-46.0	0	-36	 	 	 	 	 	 
4	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPSA	LBIn	-22.03	0.0	0.0	-8.37	849.0	2.7	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\LB_pwrsel00\r.0.330v_ramp.txt	02-21-2010	19:25:00	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	849.0666	-1.948	-46.0	0	-36	 	 	 	 	 	 
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.474288	39.471726	33.468075	8.398075	1.25256	4.494637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:11	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.633672	47.630396	33.216692	8.146692	1.26002	3.494441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:12	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	2.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	46.107862	46.103481	31.812136	6.742136	1.22205	2.693702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:12	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.499572	39.494463	33.472843	8.402843	1.25313	4.494649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:14	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.726393	47.719841	33.213975	8.143975	1.25677	3.494484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:15	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	2.7	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	46.086035	46.077273	31.799791	6.729791	1.21909	2.693854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:16	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.52788	39.517687	33.475966	8.405966	1.25316	4.494554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:18	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.680542	47.667483	33.214511	8.144511	1.2581	3.494578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:19	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.89	0.0	0.0	-8.41	880.0	2.7	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	46.144202	46.126685	31.796473	6.726473	1.21672	2.69364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:19	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.191516	40.188925	33.455154	8.395154	1.22654	4.494686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:22	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.832707	47.829409	33.164587	8.104587	1.23978	3.494533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:23	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	2.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.97588	44.97148	31.645368	6.585368	1.2056	2.693729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:23	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.252895	40.247725	33.463177	8.403177	1.22691	4.494774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:25	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.88592	47.879333	33.164899	8.104899	1.23848	3.494564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:26	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	2.7	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.113639	45.104822	31.639811	6.579811	1.20036	2.693777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:27	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.271182	40.260876	33.469027	8.409027	1.22801	4.494759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:29	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.903315	47.890165	33.164506	8.104506	1.23794	3.494503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:30	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.88	0.0	0.0	-8.45	898.0	2.7	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.197377	45.179737	31.636076	6.576076	1.19712	2.693746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:31	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.4964	41.493727	33.470464	8.340464	1.1921	4.494934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:33	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	48.376426	48.373047	33.119239	7.989239	1.21309	3.494597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:34	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	2.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.19501	44.190537	31.507181	6.377181	1.18845	2.693791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:35	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.543377	41.538047	33.4776	8.3476	1.19274	4.494821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:37	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	48.46006	48.453309	33.120362	7.990362	1.21133	3.494538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:37	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	2.7	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.365046	44.356078	31.5037	6.3737	1.18291	2.693874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:38	No comments(this is a filler only).
5	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	Null	0.94	1.22	33.4	GSM_WFM1.wfm	LBHBPWRMTR	LBIn	-24.95	0.0	0.0	-8.44	915.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.581225	41.570594	33.483491	8.353491	1.1933	4.494715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.370v_ramp.txt	02-21-2010	19:25:40	No comments(this is a filler only).
